panel,quantity,units,a_per_day,time_day,value,pixel_spread
PrP_C,PrPC concentration,nM,0.047,24.735,0.8912,0.0289
PrP_C,PrPC concentration,nM,0.047,25.713,0.8912,0.025
PrP_C,PrPC concentration,nM,0.047,26.691,1.0222,0.0212
PrP_C,PrPC concentration,nM,0.047,27.669,1.0231,0.0193
PrP_C,PrPC concentration,nM,0.047,28.647,0.9364,0.0212
PrP_C,PrPC concentration,nM,0.047,29.625,0.9412,0.025
PrP_C,PrPC concentration,nM,0.047,30.603,0.947,0.0135
PrP_C,PrPC concentration,nM,0.047,31.581,0.9865,0.0116
PrP_C,PrPC concentration,nM,0.047,32.559,0.9913,0.0212
PrP_C,PrPC concentration,nM,0.047,33.537,1.001,0.0096
PrP_C,PrPC concentration,nM,0.047,34.515,0.9615,0.0116
PrP_C,PrPC concentration,nM,0.047,35.493,0.9615,0.0116
PrP_C,PrPC concentration,nM,0.047,36.471,0.9807,0.0077
PrP_C,PrPC concentration,nM,0.047,37.449,0.9807,0.0077
PrP_C,PrPC concentration,nM,0.047,38.427,0.9335,0.0135
PrP_C,PrPC concentration,nM,0.047,39.405,0.9384,0.0193
PrP_C,PrPC concentration,nM,0.047,40.383,0.9412,0.0135
PrP_C,PrPC concentration,nM,0.047,41.361,0.9422,0.0077
PrP_C,PrPC concentration,nM,0.047,42.339,0.9432,0.0135
PrP_C,PrPC concentration,nM,0.047,43.317,0.9432,0.0135
PrP_C,PrPC concentration,nM,0.047,44.295,0.9432,0.0019
PrP_C,PrPC concentration,nM,0.047,46.251,0.9249,0.0154
PrP_C,PrPC concentration,nM,0.047,47.229,0.9249,0.0154
PrP_C,PrPC concentration,nM,0.047,49.185,0.894,0.0154
PrP_C,PrPC concentration,nM,0.047,50.163,0.894,0.0154
PrP_C,PrPC concentration,nM,0.047,51.141,0.8536,0.0116
PrP_C,PrPC concentration,nM,0.047,52.119,0.8536,0.0116
PrP_C,PrPC concentration,nM,0.047,53.097,0.7698,0.0135
PrP_C,PrPC concentration,nM,0.047,54.075,0.7274,0.0135
PrP_C,PrPC concentration,nM,0.047,55.053,0.7284,0.0
PrP_C,PrPC concentration,nM,0.047,56.031,0.737,0.0096
PrP_C,PrPC concentration,nM,0.047,57.009,0.737,0.0135
PrP_C,PrPC concentration,nM,0.047,57.987,0.737,0.0096
PrP_C,PrPC concentration,nM,0.047,58.965,0.7255,0.0096
PrP_C,PrPC concentration,nM,0.047,59.943,0.7255,0.0135
PrP_C,PrPC concentration,nM,0.047,60.921,0.7274,0.0173
PrP_C,PrPC concentration,nM,0.047,61.899,0.7313,0.0135
PrP_C,PrPC concentration,nM,0.047,62.877,0.6908,0.0135
PrP_C,PrPC concentration,nM,0.047,63.855,0.6687,0.052
PrP_C,PrPC concentration,nM,0.047,64.833,0.6648,0.0308
PrP_C,PrPC concentration,nM,0.047,65.811,0.661,0.0308
PrP_C,PrPC concentration,nM,0.047,66.789,0.6109,0.0154
PrP_C,PrPC concentration,nM,0.047,67.767,0.6099,0.0135
PrP_C,PrPC concentration,nM,0.047,68.745,0.608,0.0135
PrP_C,PrPC concentration,nM,0.047,69.723,0.5849,0.0135
PrP_C,PrPC concentration,nM,0.047,70.701,0.5849,0.0135
PrP_C,PrPC concentration,nM,0.047,71.679,0.5444,0.0135
PrP_C,PrPC concentration,nM,0.047,72.657,0.5444,0.0096
PrP_C,PrPC concentration,nM,0.047,73.635,0.5155,0.0096
PrP_C,PrPC concentration,nM,0.047,74.613,0.5155,0.0135
PrP_C,PrPC concentration,nM,0.047,75.591,0.5155,0.0135
PrP_C,PrPC concentration,nM,0.047,76.569,0.4799,0.0116
PrP_C,PrPC concentration,nM,0.047,77.547,0.4799,0.0154
PrP_C,PrPC concentration,nM,0.047,78.525,0.4394,0.0154
PrP_C,PrPC concentration,nM,0.047,79.503,0.4365,0.0173
PrP_C,PrPC concentration,nM,0.047,80.481,0.4356,0.0154
PrP_C,PrPC concentration,nM,0.047,81.459,0.425,0.0212
PrP_C,PrPC concentration,nM,0.047,82.437,0.4221,0.0154
PrP_C,PrPC concentration,nM,0.047,83.415,0.4221,0.0154
PrP_C,PrPC concentration,nM,0.047,84.393,0.4259,0.0193
PrP_C,PrPC concentration,nM,0.047,85.371,0.4279,0.0154
PrP_C,PrPC concentration,nM,0.047,86.349,0.3884,0.0135
PrP_C,PrPC concentration,nM,0.047,87.327,0.3893,0.0154
PrP_C,PrPC concentration,nM,0.047,88.305,0.3932,0.0116
PrP_C,PrPC concentration,nM,0.047,89.283,0.4211,0.0135
PrP_C,PrPC concentration,nM,0.047,90.261,0.4211,0.0135
PrP_C,PrPC concentration,nM,0.047,91.239,0.3787,0.0135
PrP_C,PrPC concentration,nM,0.047,92.217,0.3797,0.0077
PrP_C,PrPC concentration,nM,0.047,93.195,0.3489,0.0077
PrP_C,PrPC concentration,nM,0.047,94.173,0.3479,0.0135
PrP_C,PrPC concentration,nM,0.047,95.151,0.3479,0.0135
PrP_C,PrPC concentration,nM,0.047,96.129,0.3479,0.0096
PrP_C,PrPC concentration,nM,0.047,97.107,0.3556,0.0135
PrP_C,PrPC concentration,nM,0.047,98.085,0.3556,0.0173
PrP_C,PrPC concentration,nM,0.047,99.063,0.319,0.025
PrP_C,PrPC concentration,nM,0.047,100.041,0.32,0.0231
PrP_C,PrPC concentration,nM,0.047,101.019,0.3672,0.0173
PrP_C,PrPC concentration,nM,0.047,101.997,0.3662,0.0116
PrP_C,PrPC concentration,nM,0.047,102.975,0.3344,0.0135
PrP_C,PrPC concentration,nM,0.047,103.953,0.3344,0.0135
PrP_C,PrPC concentration,nM,0.047,104.931,0.3335,0.0116
PrP_C,PrPC concentration,nM,0.047,106.887,0.3595,0.0135
PrP_C,PrPC concentration,nM,0.047,107.865,0.3595,0.0135
PrP_C,PrPC concentration,nM,0.047,108.843,0.3566,0.0173
PrP_C,PrPC concentration,nM,0.047,109.821,0.3498,0.0135
PrP_C,PrPC concentration,nM,0.047,110.799,0.3498,0.0135
PrP_C,PrPC concentration,nM,0.047,111.777,0.3412,0.0116
PrP_C,PrPC concentration,nM,0.047,112.755,0.3412,0.0154
PrP_C,PrPC concentration,nM,0.047,113.733,0.2998,0.0135
PrP_C,PrPC concentration,nM,0.047,114.711,0.2824,0.0366
PrP_C,PrPC concentration,nM,0.047,115.689,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,116.667,0.3691,0.025
PrP_C,PrPC concentration,nM,0.047,117.645,0.3681,0.0231
PrP_C,PrPC concentration,nM,0.047,118.623,0.3229,0.0135
PrP_C,PrPC concentration,nM,0.047,119.601,0.319,0.0096
PrP_C,PrPC concentration,nM,0.047,120.579,0.319,0.0135
PrP_C,PrPC concentration,nM,0.047,121.557,0.319,0.0096
PrP_C,PrPC concentration,nM,0.047,122.535,0.32,0.0116
PrP_C,PrPC concentration,nM,0.047,123.513,0.2766,0.0289
PrP_C,PrPC concentration,nM,0.047,124.491,0.2776,0.0308
PrP_C,PrPC concentration,nM,0.047,125.469,0.3306,0.0212
PrP_C,PrPC concentration,nM,0.047,126.447,0.3229,0.0424
PrP_C,PrPC concentration,nM,0.047,127.425,0.3036,0.0135
PrP_C,PrPC concentration,nM,0.047,128.403,0.3103,0.0193
PrP_C,PrPC concentration,nM,0.047,129.381,0.3132,0.0135
PrP_C,PrPC concentration,nM,0.047,130.359,0.3132,0.0096
PrP_C,PrPC concentration,nM,0.047,131.337,0.2901,0.0135
PrP_C,PrPC concentration,nM,0.047,132.315,0.2487,0.0347
PrP_C,PrPC concentration,nM,0.047,133.293,0.2593,0.0347
PrP_C,PrPC concentration,nM,0.047,134.271,0.3084,0.0116
PrP_C,PrPC concentration,nM,0.047,135.249,0.3084,0.0116
PrP_C,PrPC concentration,nM,0.047,137.205,0.2834,0.0154
PrP_C,PrPC concentration,nM,0.047,138.183,0.2834,0.0193
PrP_C,PrPC concentration,nM,0.047,139.161,0.2853,0.0116
PrP_C,PrPC concentration,nM,0.047,140.139,0.2892,0.0116
PrP_C,PrPC concentration,nM,0.047,141.117,0.2391,0.0193
PrP_C,PrPC concentration,nM,0.047,142.095,0.2391,0.0231
PrP_C,PrPC concentration,nM,0.047,143.073,0.2391,0.0193
PrP_C,PrPC concentration,nM,0.047,144.051,0.2872,0.0154
PrP_C,PrPC concentration,nM,0.047,145.029,0.3315,0.0193
PrP_C,PrPC concentration,nM,0.047,146.007,0.3315,0.0193
PrP_C,PrPC concentration,nM,0.047,146.985,0.3113,0.0019
PrP_C,PrPC concentration,nM,0.047,147.963,0.3113,0.0135
PrP_C,PrPC concentration,nM,0.047,148.941,0.3113,0.0135
PrP_C,PrPC concentration,nM,0.047,149.919,0.2853,0.0154
PrP_C,PrPC concentration,nM,0.047,150.897,0.2853,0.0116
PrP_C,PrPC concentration,nM,0.047,151.875,0.3209,0.0135
PrP_C,PrPC concentration,nM,0.047,152.853,0.32,0.0116
PrP_C,PrPC concentration,nM,0.047,153.831,0.2949,0.0154
PrP_C,PrPC concentration,nM,0.047,154.809,0.2949,0.0154
PrP_C,PrPC concentration,nM,0.047,155.787,0.3007,0.0193
PrP_C,PrPC concentration,nM,0.047,156.765,0.3065,0.027
PrP_C,PrPC concentration,nM,0.047,157.743,0.319,0.0231
PrP_C,PrPC concentration,nM,0.047,158.721,0.2786,0.0173
PrP_C,PrPC concentration,nM,0.047,159.699,0.2786,0.0173
PrP_C,PrPC concentration,nM,0.047,160.677,0.2786,0.0135
PrP_C,PrPC concentration,nM,0.047,161.655,0.241,0.0193
PrP_C,PrPC concentration,nM,0.047,162.633,0.241,0.0154
PrP_C,PrPC concentration,nM,0.047,163.611,0.3354,0.0231
PrP_C,PrPC concentration,nM,0.047,164.588,0.3364,0.025
PrP_C,PrPC concentration,nM,0.047,165.566,0.2978,0.0135
PrP_C,PrPC concentration,nM,0.047,166.544,0.2988,0.0077
PrP_C,PrPC concentration,nM,0.047,167.522,0.2949,0.0039
PrP_C,PrPC concentration,nM,0.047,168.5,0.2959,0.0135
PrP_C,PrPC concentration,nM,0.047,169.478,0.2959,0.0135
PrP_C,PrPC concentration,nM,0.047,170.456,0.268,0.0116
PrP_C,PrPC concentration,nM,0.047,171.434,0.2998,0.0135
PrP_C,PrPC concentration,nM,0.047,172.412,0.2998,0.0135
PrP_C,PrPC concentration,nM,0.047,173.39,0.3017,0.0096
PrP_C,PrPC concentration,nM,0.047,174.368,0.3017,0.0135
PrP_C,PrPC concentration,nM,0.047,175.346,0.3017,0.0096
PrP_C,PrPC concentration,nM,0.047,176.324,0.2622,0.0116
PrP_C,PrPC concentration,nM,0.047,177.302,0.2622,0.0116
PrP_C,PrPC concentration,nM,0.047,178.28,0.2381,0.0135
PrP_C,PrPC concentration,nM,0.047,179.258,0.2381,0.0173
PrP_C,PrPC concentration,nM,0.047,180.236,0.2834,0.0154
PrP_C,PrPC concentration,nM,0.047,181.214,0.2815,0.0193
PrP_C,PrPC concentration,nM,0.047,182.192,0.2795,0.0231
PrP_C,PrPC concentration,nM,0.047,183.17,0.2786,0.0173
PrP_C,PrPC concentration,nM,0.047,184.148,0.267,0.0019
PrP_C,PrPC concentration,nM,0.047,185.126,0.268,0.0116
PrP_C,PrPC concentration,nM,0.047,186.104,0.268,0.0116
PrP_C,PrPC concentration,nM,0.047,187.082,0.3007,0.0077
PrP_C,PrPC concentration,nM,0.047,188.06,0.2988,0.0116
PrP_C,PrPC concentration,nM,0.047,189.038,0.2853,0.0308
PrP_C,PrPC concentration,nM,0.047,190.016,0.2805,0.0173
PrP_C,PrPC concentration,nM,0.047,190.994,0.2805,0.0173
PrP_C,PrPC concentration,nM,0.047,191.972,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,192.95,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,193.928,0.2776,0.0154
PrP_C,PrPC concentration,nM,0.047,194.906,0.2506,0.0116
PrP_C,PrPC concentration,nM,0.047,195.884,0.2516,0.0135
PrP_C,PrPC concentration,nM,0.047,196.862,0.2545,0.0193
PrP_C,PrPC concentration,nM,0.047,197.84,0.2988,0.027
PrP_C,PrPC concentration,nM,0.047,198.818,0.2969,0.0289
PrP_C,PrPC concentration,nM,0.047,199.796,0.2892,0.0154
PrP_C,PrPC concentration,nM,0.047,200.774,0.2901,0.0173
PrP_C,PrPC concentration,nM,0.047,201.752,0.2901,0.0173
PrP_C,PrPC concentration,nM,0.047,202.73,0.2583,0.0116
PrP_C,PrPC concentration,nM,0.047,203.708,0.3036,0.0135
PrP_C,PrPC concentration,nM,0.047,204.686,0.2949,0.0308
PrP_C,PrPC concentration,nM,0.047,205.664,0.241,0.0154
PrP_C,PrPC concentration,nM,0.047,206.642,0.242,0.0173
PrP_C,PrPC concentration,nM,0.047,207.62,0.2439,0.0135
PrP_C,PrPC concentration,nM,0.047,208.598,0.2689,0.0135
PrP_C,PrPC concentration,nM,0.047,209.576,0.268,0.0116
PrP_C,PrPC concentration,nM,0.047,210.554,0.2574,0.0135
PrP_C,PrPC concentration,nM,0.047,211.532,0.2564,0.0154
PrP_C,PrPC concentration,nM,0.047,212.51,0.2497,0.0212
PrP_C,PrPC concentration,nM,0.047,213.488,0.2497,0.0212
PrP_C,PrPC concentration,nM,0.047,214.466,0.3017,0.025
PrP_C,PrPC concentration,nM,0.047,215.444,0.3152,0.025
PrP_C,PrPC concentration,nM,0.047,216.422,0.2747,0.0212
PrP_C,PrPC concentration,nM,0.047,217.4,0.2766,0.025
PrP_C,PrPC concentration,nM,0.047,218.378,0.2815,0.0193
PrP_C,PrPC concentration,nM,0.047,219.356,0.2815,0.0154
PrP_C,PrPC concentration,nM,0.047,220.334,0.2352,0.0193
PrP_C,PrPC concentration,nM,0.047,221.312,0.2343,0.0212
PrP_C,PrPC concentration,nM,0.047,222.29,0.2583,0.0116
PrP_C,PrPC concentration,nM,0.047,223.268,0.2583,0.0116
PrP_C,PrPC concentration,nM,0.047,224.246,0.2593,0.0019
PrP_C,PrPC concentration,nM,0.047,225.224,0.2603,0.0116
PrP_C,PrPC concentration,nM,0.047,226.202,0.2603,0.0116
PrP_C,PrPC concentration,nM,0.047,227.18,0.2593,0.0019
PrP_C,PrPC concentration,nM,0.047,228.158,0.267,0.0096
PrP_C,PrPC concentration,nM,0.047,229.136,0.266,0.0154
PrP_C,PrPC concentration,nM,0.047,230.114,0.266,0.0116
PrP_C,PrPC concentration,nM,0.047,231.092,0.2304,0.0135
PrP_C,PrPC concentration,nM,0.047,232.07,0.2294,0.0116
PrP_C,PrPC concentration,nM,0.047,233.048,0.2651,0.0135
PrP_C,PrPC concentration,nM,0.047,234.026,0.2651,0.0135
PrP_C,PrPC concentration,nM,0.047,235.004,0.3075,0.0135
PrP_C,PrPC concentration,nM,0.047,235.982,0.3075,0.0096
PrP_C,PrPC concentration,nM,0.047,236.96,0.2776,0.0077
PrP_C,PrPC concentration,nM,0.047,237.938,0.2776,0.0154
PrP_C,PrPC concentration,nM,0.047,238.916,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,239.894,0.2381,0.0173
PrP_C,PrPC concentration,nM,0.047,240.872,0.2352,0.0231
PrP_C,PrPC concentration,nM,0.047,241.85,0.2815,0.0193
PrP_C,PrPC concentration,nM,0.047,242.828,0.2815,0.0193
PrP_C,PrPC concentration,nM,0.047,243.806,0.2728,0.0231
PrP_C,PrPC concentration,nM,0.047,244.784,0.2699,0.0154
PrP_C,PrPC concentration,nM,0.047,245.762,0.2728,0.0212
PrP_C,PrPC concentration,nM,0.047,246.74,0.2737,0.0193
PrP_C,PrPC concentration,nM,0.047,247.718,0.2737,0.0193
PrP_C,PrPC concentration,nM,0.047,248.696,0.2574,0.0135
PrP_C,PrPC concentration,nM,0.047,249.674,0.2574,0.0135
PrP_C,PrPC concentration,nM,0.047,250.652,0.2988,0.0116
PrP_C,PrPC concentration,nM,0.047,251.63,0.2978,0.0135
PrP_C,PrPC concentration,nM,0.047,252.608,0.3392,0.0116
PrP_C,PrPC concentration,nM,0.047,253.586,0.3094,0.0135
PrP_C,PrPC concentration,nM,0.047,254.564,0.3026,0.027
PrP_C,PrPC concentration,nM,0.047,255.542,0.2969,0.025
PrP_C,PrPC concentration,nM,0.047,256.52,0.2949,0.0116
PrP_C,PrPC concentration,nM,0.047,257.498,0.3103,0.0116
PrP_C,PrPC concentration,nM,0.047,258.476,0.3036,0.025
PrP_C,PrPC concentration,nM,0.047,259.454,0.2998,0.025
PrP_C,PrPC concentration,nM,0.047,260.432,0.2949,0.0116
PrP_C,PrPC concentration,nM,0.047,261.41,0.2911,0.0116
PrP_C,PrPC concentration,nM,0.047,262.388,0.2911,0.0116
PrP_C,PrPC concentration,nM,0.047,263.366,0.292,0.0058
PrP_C,PrPC concentration,nM,0.047,264.344,0.2497,0.0173
PrP_C,PrPC concentration,nM,0.047,265.322,0.2487,0.0193
PrP_C,PrPC concentration,nM,0.047,266.3,0.293,0.0193
PrP_C,PrPC concentration,nM,0.047,267.278,0.293,0.0193
PrP_C,PrPC concentration,nM,0.047,268.256,0.2429,0.0154
PrP_C,PrPC concentration,nM,0.047,269.234,0.2882,0.0135
PrP_C,PrPC concentration,nM,0.047,270.212,0.2882,0.0135
PrP_C,PrPC concentration,nM,0.047,271.19,0.2795,0.0231
PrP_C,PrPC concentration,nM,0.047,272.168,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,273.146,0.2766,0.0135
PrP_C,PrPC concentration,nM,0.047,274.124,0.3075,0.0135
PrP_C,PrPC concentration,nM,0.047,275.102,0.2949,0.0327
PrP_C,PrPC concentration,nM,0.047,276.08,0.294,0.0327
PrP_C,PrPC concentration,nM,0.047,277.058,0.3084,0.0116
PrP_C,PrPC concentration,nM,0.047,278.036,0.2805,0.0212
PrP_C,PrPC concentration,nM,0.047,279.014,0.2805,0.0212
PrP_C,PrPC concentration,nM,0.047,279.992,0.2824,0.0173
PrP_C,PrPC concentration,nM,0.047,280.97,0.2824,0.0173
PrP_C,PrPC concentration,nM,0.047,281.948,0.2805,0.0173
PrP_C,PrPC concentration,nM,0.047,282.926,0.2786,0.0173
PrP_C,PrPC concentration,nM,0.047,283.904,0.2776,0.0154
PrP_C,PrPC concentration,nM,0.047,284.882,0.3123,0.0077
PrP_C,PrPC concentration,nM,0.047,285.86,0.3132,0.0135
PrP_C,PrPC concentration,nM,0.047,286.838,0.2718,0.0193
PrP_C,PrPC concentration,nM,0.047,287.816,0.2689,0.025
PrP_C,PrPC concentration,nM,0.047,288.794,0.2641,0.0154
PrP_C,PrPC concentration,nM,0.047,289.772,0.2959,0.0096
PrP_C,PrPC concentration,nM,0.047,290.75,0.2959,0.0135
PrP_C,PrPC concentration,nM,0.047,291.728,0.2988,0.027
PrP_C,PrPC concentration,nM,0.047,292.706,0.3123,0.0289
PrP_C,PrPC concentration,nM,0.047,293.684,0.3161,0.0154
PrP_C,PrPC concentration,nM,0.047,294.662,0.3161,0.0154
PrP_C,PrPC concentration,nM,0.047,295.64,0.32,0.0116
PrP_C,PrPC concentration,nM,0.047,296.618,0.319,0.0135
PrP_C,PrPC concentration,nM,0.047,297.596,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,298.574,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,299.552,0.241,0.027
PrP_C,PrPC concentration,nM,0.047,300.53,0.2487,0.0154
PrP_C,PrPC concentration,nM,0.047,301.508,0.2352,0.027
PrP_C,PrPC concentration,nM,0.047,302.486,0.2294,0.0193
PrP_C,PrPC concentration,nM,0.047,303.464,0.2728,0.0173
PrP_C,PrPC concentration,nM,0.047,304.442,0.3152,0.0212
PrP_C,PrPC concentration,nM,0.047,305.42,0.3161,0.0231
PrP_C,PrPC concentration,nM,0.047,306.398,0.2583,0.0231
PrP_C,PrPC concentration,nM,0.047,307.375,0.2593,0.0212
PrP_C,PrPC concentration,nM,0.047,308.353,0.2978,0.0173
PrP_C,PrPC concentration,nM,0.047,309.331,0.2959,0.0096
PrP_C,PrPC concentration,nM,0.047,310.309,0.2978,0.0135
PrP_C,PrPC concentration,nM,0.047,311.287,0.2892,0.0308
PrP_C,PrPC concentration,nM,0.047,312.265,0.2815,0.0193
PrP_C,PrPC concentration,nM,0.047,313.243,0.3258,0.0116
PrP_C,PrPC concentration,nM,0.047,314.221,0.2988,0.0116
PrP_C,PrPC concentration,nM,0.047,315.199,0.2978,0.0135
PrP_C,PrPC concentration,nM,0.047,316.177,0.2564,0.0116
PrP_C,PrPC concentration,nM,0.047,317.155,0.2564,0.0116
PrP_C,PrPC concentration,nM,0.047,318.133,0.2448,0.0173
PrP_C,PrPC concentration,nM,0.047,319.111,0.2892,0.0154
PrP_C,PrPC concentration,nM,0.047,320.089,0.2892,0.0154
PrP_C,PrPC concentration,nM,0.047,321.067,0.2901,0.0058
PrP_C,PrPC concentration,nM,0.047,322.045,0.2564,0.0077
PrP_C,PrPC concentration,nM,0.047,323.023,0.2564,0.0116
PrP_C,PrPC concentration,nM,0.047,324.001,0.2564,0.0116
PrP_C,PrPC concentration,nM,0.047,325.957,0.2747,0.0173
PrP_C,PrPC concentration,nM,0.047,326.935,0.2747,0.0173
PrP_C,PrPC concentration,nM,0.047,327.913,0.2747,0.0096
PrP_C,PrPC concentration,nM,0.047,328.891,0.2824,0.0173
PrP_C,PrPC concentration,nM,0.047,329.869,0.2824,0.0173
PrP_C,PrPC concentration,nM,0.047,330.847,0.268,0.0116
PrP_C,PrPC concentration,nM,0.047,331.825,0.3604,0.0231
PrP_C,PrPC concentration,nM,0.047,332.803,0.3624,0.0308
PrP_C,PrPC concentration,nM,0.047,333.781,0.3614,0.025
PrP_C,PrPC concentration,nM,0.047,334.759,0.3113,0.0135
PrP_C,PrPC concentration,nM,0.047,335.737,0.2651,0.0135
PrP_C,PrPC concentration,nM,0.047,336.715,0.2776,0.0116
PrP_C,PrPC concentration,nM,0.047,337.693,0.2786,0.0173
PrP_C,PrPC concentration,nM,0.047,338.671,0.2776,0.0154
PrP_C,PrPC concentration,nM,0.047,339.649,0.3075,0.0135
PrP_C,PrPC concentration,nM,0.047,340.627,0.3065,0.0154
PrP_C,PrPC concentration,nM,0.047,341.605,0.3017,0.025
PrP_C,PrPC concentration,nM,0.047,342.583,0.2959,0.0135
PrP_C,PrPC concentration,nM,0.047,343.561,0.3181,0.0443
PrP_C,PrPC concentration,nM,0.047,344.539,0.3238,0.0231
PrP_C,PrPC concentration,nM,0.047,345.517,0.2805,0.0173
PrP_C,PrPC concentration,nM,0.047,346.495,0.2786,0.0019
PrP_C,PrPC concentration,nM,0.047,347.473,0.2526,0.0154
PrP_C,PrPC concentration,nM,0.047,348.451,0.2526,0.0154
PrP_C,PrPC concentration,nM,0.047,349.429,0.293,0.0116
PrP_C,PrPC concentration,nM,0.047,350.407,0.294,0.0135
PrP_C,PrPC concentration,nM,0.047,351.385,0.294,0.0135
PrP_C,PrPC concentration,nM,0.047,353.341,0.267,0.0135
PrP_C,PrPC concentration,nM,0.047,354.319,0.2689,0.0173
PrP_C,PrPC concentration,nM,0.047,355.297,0.2824,0.0212
PrP_C,PrPC concentration,nM,0.047,356.275,0.2824,0.025
PrP_C,PrPC concentration,nM,0.047,357.253,0.2824,0.0058
PrP_C,PrPC concentration,nM,0.047,358.231,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,359.209,0.2766,0.0173
PrP_C,PrPC concentration,nM,0.047,360.187,0.3161,0.0116
PrP_C,PrPC concentration,nM,0.047,361.165,0.3161,0.0193
PrP_C,PrPC concentration,nM,0.047,362.143,0.3152,0.0173
PrP_C,PrPC concentration,nM,0.047,363.121,0.2728,0.0135
PrP_C,PrPC concentration,nM,0.094,6.154,1.0183,0.0019
PrP_C,PrPC concentration,nM,0.094,7.132,1.0433,0.0096
PrP_C,PrPC concentration,nM,0.094,8.11,1.0482,0.0231
PrP_C,PrPC concentration,nM,0.094,9.088,1.0482,0.0231
PrP_C,PrPC concentration,nM,0.094,10.066,1.001,0.0327
PrP_C,PrPC concentration,nM,0.094,11.044,0.9923,0.0154
PrP_C,PrPC concentration,nM,0.094,12.022,0.9942,0.0154
PrP_C,PrPC concentration,nM,0.094,13.0,0.999,0.0058
PrP_C,PrPC concentration,nM,0.094,13.978,1.0,0.0
PrP_C,PrPC concentration,nM,0.094,15.934,0.9846,0.0116
PrP_C,PrPC concentration,nM,0.094,16.912,0.9778,0.025
PrP_C,PrPC concentration,nM,0.094,17.89,0.974,0.0212
PrP_C,PrPC concentration,nM,0.094,18.868,0.9624,0.0173
PrP_C,PrPC concentration,nM,0.094,19.846,0.9673,0.027
PrP_C,PrPC concentration,nM,0.094,20.824,0.9711,0.0193
PrP_C,PrPC concentration,nM,0.094,21.801,1.0173,0.0308
PrP_C,PrPC concentration,nM,0.094,22.779,1.0144,0.0443
PrP_C,PrPC concentration,nM,0.094,23.757,1.0,0.0616
PrP_C,PrPC concentration,nM,0.094,24.735,0.9913,0.0597
PrP_C,PrPC concentration,nM,0.094,25.713,1.0279,0.0289
PrP_C,PrPC concentration,nM,0.094,26.691,1.078,0.0289
PrP_C,PrPC concentration,nM,0.094,27.669,1.0597,0.0636
PrP_C,PrPC concentration,nM,0.094,28.647,1.0433,0.0327
PrP_C,PrPC concentration,nM,0.094,29.625,1.0356,0.0173
PrP_C,PrPC concentration,nM,0.094,30.603,1.0048,0.0173
PrP_C,PrPC concentration,nM,0.094,31.581,1.0019,0.0116
PrP_C,PrPC concentration,nM,0.094,32.559,1.0029,0.0096
PrP_C,PrPC concentration,nM,0.094,34.515,1.0212,0.0077
PrP_C,PrPC concentration,nM,0.094,35.493,1.0116,0.027
PrP_C,PrPC concentration,nM,0.094,36.471,0.9595,0.0231
PrP_C,PrPC concentration,nM,0.094,37.449,1.0067,0.0289
PrP_C,PrPC concentration,nM,0.094,38.427,1.0578,0.0308
PrP_C,PrPC concentration,nM,0.094,39.405,1.0482,0.0616
PrP_C,PrPC concentration,nM,0.094,40.383,1.0482,0.0385
PrP_C,PrPC concentration,nM,0.094,41.361,0.9933,0.0327
PrP_C,PrPC concentration,nM,0.094,42.339,0.9856,0.0135
PrP_C,PrPC concentration,nM,0.094,43.317,1.001,0.0173
PrP_C,PrPC concentration,nM,0.094,44.295,1.0058,0.0231
PrP_C,PrPC concentration,nM,0.094,45.273,1.0116,0.027
PrP_C,PrPC concentration,nM,0.094,46.251,1.0077,0.0347
PrP_C,PrPC concentration,nM,0.094,47.229,0.9913,0.0327
PrP_C,PrPC concentration,nM,0.094,48.207,0.9884,0.027
PrP_C,PrPC concentration,nM,0.094,49.185,0.9923,0.0231
PrP_C,PrPC concentration,nM,0.094,50.163,0.9942,0.0231
PrP_C,PrPC concentration,nM,0.094,51.141,0.9961,0.0154
PrP_C,PrPC concentration,nM,0.094,52.119,0.9634,0.0231
PrP_C,PrPC concentration,nM,0.094,53.097,0.9644,0.0212
PrP_C,PrPC concentration,nM,0.094,54.075,1.0,0.0193
PrP_C,PrPC concentration,nM,0.094,55.053,1.0048,0.0289
PrP_C,PrPC concentration,nM,0.094,56.031,1.0116,0.0231
PrP_C,PrPC concentration,nM,0.094,57.987,1.0125,0.0289
PrP_C,PrPC concentration,nM,0.094,58.965,1.0106,0.0289
PrP_C,PrPC concentration,nM,0.094,59.943,0.9461,0.0713
PrP_C,PrPC concentration,nM,0.094,60.921,0.9306,0.0578
PrP_C,PrPC concentration,nM,0.094,61.899,0.9673,0.0308
PrP_C,PrPC concentration,nM,0.094,62.877,0.9701,0.0289
PrP_C,PrPC concentration,nM,0.094,63.855,0.9441,0.0193
PrP_C,PrPC concentration,nM,0.094,64.833,0.9432,0.025
PrP_C,PrPC concentration,nM,0.094,65.811,0.9894,0.0327
PrP_C,PrPC concentration,nM,0.094,66.789,0.9961,0.0462
